"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*05gcc*","Kiernan Dewsbury-Hall","LEI","M","506","FA","MUN 2<br/>@LEI 0 F","0","0","87%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","MUN","M","521","FA","MUN 2<br/>@LEI 0 F","0","0","84%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05220*","Sepp van den Berg","LIV","D","647","FA","LIV 3<br/>@NEW 1 F","0","0","64%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","568","FA","WOL 0<br/>@CHE 2 F","0","0","40%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","598","FA","AVL 1<br/>@WHU 1 F","0","0","12%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","LIV","D","537","FA","LIV 3<br/>@NEW 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4d*","Dennis Cirkin","TOT","D","493","FA","TOT 1<br/>@CRY 1 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hfd*","Rolando Aarons","NEW","M","460","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ysm*","Daniel Amartey","LEI","D,M","464","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","AVL","F","466","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ggd*","Tiemoue Bakayoko","CHE","M","469","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","470","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lnt*","Beni Baningime","EVE","M","472","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lus*","Lewis Bate","CHE","M","474","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t94*","Adrian Bernabe","MCI","M","477","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329j*","Yannick Bolasie","EVE","F","480","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l3*","Kean Bryan","SHU","D","483","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr5*","Oskar Buur","WOL","D","486","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbo*","Leonardo Campana","WOL","F","488","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6j*","Chem Campbell","WOL","F","489","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybk*","Xande Silva","WHU","F","498","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjt*","Conor Coventry","WHU","M","499","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k1*","Luke Cundle","WOL","M","501","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi5*","Tom Dele-Bashiru","WAT","M","504","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mmd*","Fousseni Diabate","LEI","F","507","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05747*","Jimmy Dunne","BUR","D","511","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059tu*","Akin Famewo","NOR","D","515","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l2*","Kieron Freeman","SHU","D","518","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afg*","Ethan Galbraith","MUN","M","519","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04360*","Ben Gibson","BUR","D","523","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ll*","Marko Grujic","LIV","M","527","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k6*","Taylor Harwood-Bellis","MCI","D","530","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k4m*","Wesley Hoedt","SOU","D","536","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04itp*","Jose Izquierdo","BHA","F","539","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnb*","Matty James","LEI","M","541","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04y91*","Tyreece John-Jules","ARS","F","547","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1i*","Beram Kayal","BHA","M","552","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6f*","Billy Koumetio","LIV","D","557","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afb*","Ethan Laird","MUN","D","559","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cg*","Yasser Larouci","LIV","D","560","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03avz*","Sam McQueen","SOU","D","573","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afe*","Teden Mengi","MUN","D","576","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554s*","Daniel N'Lundulu","SOU","F","580","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sin*","Kenedy","CHE","M","584","FA","WOL 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*054p4*","Troy Parrott","TOT","F","590","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mkn*","Adrien Silva","LEI","M","593","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rxe*","Nathaniel Phillips","LIV","D","595","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yes*","Kayne Ramsay","SOU","D","597","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym2*","Taylor Richards","BHA","M,F","600","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lq9*","Jack Rodwell","SUN/SHU","M","603","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04nqw*","Max Sanders","BHA","M","608","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05agd*","Christian Saydee","BOU","M","610","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9r*","Ellis Simms","EVE","F","612","FA","BOU 3<br/>@EVE 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04a77*","Josh Sims","SOU","M","613","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032a3*","Jerome Sinclair","WAT","F","614","FA","WAT 2<br/>@ARS 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yio*","Callum Slattery","SOU","M","615","FA","SHU 1<br/>@SOU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*047l8*","Islam Slimani","LEI","F","616","FA","MUN 2<br/>@LEI 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056pd*","Goncalo Cardoso","WHU","D","618","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l2z*","Bobby Thomas","BUR","D","631","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05li7*","Jordan Thomas","NOR","D","632","FA","NOR 0<br/>@MCI 5 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l30*","Max Thompson","BUR","F","633","FA","BHA 2<br/>@BUR 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g33*","Indiana Vassilev","AVL","F","634","FA","AVL 1<br/>@WHU 1 F","0","0","0%","0%","4","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"*050js*","Kelland Watts","NEW","M","637","FA","LIV 3<br/>@NEW 1 F","0","0","0%","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*054p3*","Harvey White","TOT","M","639","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vya*","Sam Woods","CRY","D","643","FA","TOT 1<br/>@CRY 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05als*","Dennis Adeniran","EVE","M","461","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mip*","Daniel Adshead","NOR","M","462","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052jv*","Thomas Allan","NEW","F","463","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522g*","Tudor Baluta","BHA","D","471","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g35*","Mason Barrett","WAT","D","473","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alz*","Jack Bearne","LIV","M","475","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ymr*","Josh Benson","BUR","M","476","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afd*","Di'Shon Bernard","MUN","D","478","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ip*","Tolaji Bola","ARS","D","479","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alw*","Morgan Boyes","LIV","D","482","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h7*","Robbie Burton","ARS","M","484","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdm*","Jake Cain","LIV","M","487","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jr*","Lewis Cass","NEW","D","491","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j2*","Leighton Clarkson","LIV","M","494","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alv*","Thomas Clayton","LIV","D","495","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vd*","Alex Cochrane","BHA","D","496","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g3u*","Bernardo Rosa","WHU","M","497","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6g*","Sam Dalby","WAT","F","502","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k7*","Alpha Richard Dionkou","MCI","D","508","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aly*","Elijah Dixon-Bonner","LIV","M","509","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zyc*","Anthony Driscoll-Glennon","BUR","D","510","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05h02*","Malachi Fagan-Walcott","TOT","D","513","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lo6*","Will Ferry","SOU","M","516","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alu*","Tony Gallacher","LIV","D","520","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcf*","Brooklyn Genesini","BOU","D","522","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aig*","Mace Goodridge","BUR","M","524","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9s*","John-Kymani Gordon","CRY","M,F","525","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iv*","Peter Gwargis","BHA","M","528","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdn*","Joseph Hardy","LIV","F","529","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m45*","Kaine Hayden","AVL","M","531","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kf*","Philip Heise","NOR","D","532","FA","NOR 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03m4w*","Jake Hesketh","SOU","M","534","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am1*","Thomas Hill","LIV","F","535","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g38*","Joseph Hungbo","WAT","M","538","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbt*","Andi Janjeva","WAT","D","542","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554o*","Alexandre Jankewitz","SOU","M","543","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iw*","Teddy Jenks","BHA","M","545","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04h86*","Darnell Johnson","LEI","D","548","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0452o*","Alfie Jones","SOU","D","549","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0412t*","Corey Jordan","BOU","D","550","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057a1*","Gavin Kilkenny","BOU","M","554","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gq0*","Nya Kirby","CRY","M","555","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yer*","Ali Koiki","BUR","D","556","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afh*","Dylan Levitt","MUN","M","561","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ci*","Adam Lewis","LIV","M","562","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05li8*","Alfie Lewis","WHU","M","563","FA","AVL 1<br/>@WHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iy*","Ryan Longman","BHA","M","566","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j1*","Luis Longstaff","LIV","M","567","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m48*","Jacob Maddox","SOU","M","570","FA","SHU 1<br/>@SOU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vyb*","Giovanni McGregor","CRY","M","572","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xoz*","Zech Medley","ARS","D","574","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afi*","D'Mani Mellor","MUN","F","575","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h1*","Liam Millar","LIV","F","577","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m6a*","Joel Mumbongo","BUR","F","578","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05alx*","James Norris","LIV","D","582","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059is*","Warren O'Hora","BHA","D","585","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*046yc*","Aiden O'Neill","BUR","M","586","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afk*","Owen Otasowie","WOL","M","587","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414q*","Adalberto Penaranda","WAT","F","592","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k2*","Taylor Perry","WOL","M","594","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05aff*","Arnau Puigmal Martinez","MUN","M","596","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6i*","Lewis Richards","WOL","D","599","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vg*","Lewis Richardson","BUR","M","601","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vc*","Haydon Roberts","BHA","D","602","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k5*","Austin Samuels","WOL","F","607","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j4*","Meritan Shabani","WOL","M","611","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8p*","Matthew Smith","ARS","D","617","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052jw*","Elias Sorensen","NEW","F","620","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g36*","Bayli Spencer-Adams","WAT","D","621","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ix*","Jack Spong","BHA","M","622","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am0*","Layton Stewart","LIV","F","626","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jt*","Nikola Tavares","CRY","D","627","FA","TOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hk8*","Kyle Taylor","BOU","M","628","FA","BOU 3<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afc*","Max Taylor","MUN","D","629","FA","MUN 2<br/>@LEI 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k0*","Terry Taylor","WOL","M","630","FA","WOL 0<br/>@CHE 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g37*","Callum Whelan","WAT","M","638","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbu*","Henry Wise","WAT","M","642","FA","WAT 2<br/>@ARS 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iu*","Romaric Yapi","BHA","D","644","FA","BHA 2<br/>@BUR 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lq4*","Jack Young","NEW","M","645","FA","LIV 3<br/>@NEW 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","648","FA","WOL 0<br/>@CHE 2 F","-0.5","-0.5","2%","0%","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*03jd6*","Marcos Rojo","MUN","D","651","FA","MUN 2<br/>@LEI 0 F","-2.5","-0.83","0%","0%","3","0","0","0","0","1","0","1","0","0","0","0","6","0","2","0","2","0"
